-30.0  2.6  -225.9524492  22.5327
-30.0  2.7  -225.9567958  19.8051
-30.0  2.8  -225.9602395  17.6442
-30.0  2.9  -225.96293  15.9559
-30.0  3.0  -225.965012  14.6494
      
-27.5  1.3  -225.9305187  36.2943
-27.5  1.4  -225.9747433  8.54291
-27.5  1.5  -225.9875833  0.485692
-27.5  1.6  -225.983005  3.35862
-27.5  1.7  -225.9697288  11.6896
-27.5  1.8  -225.9533365  21.9759
-27.5  1.9  -225.9377719  31.7428
-27.5  2.0  -225.9265545  38.7818
-27.5  2.1  -225.9227787  41.1512
-27.5  2.2  -225.9261394  39.0423
-27.5  2.3  -225.9328648  34.8221
-27.5  2.4  -225.9400627  30.3053
-27.5  2.5  -225.9465462  26.2369
-27.5  2.6  -225.9519897  22.821
-27.5  2.7  -225.9564066  20.0494
-27.5  2.8  -225.9599141  17.8484
-27.5  2.9  -225.9626645  16.1225
-27.5  3.0  -225.9647964  14.7847
      
-25.0  1.3  -225.931282  35.8153
-25.0  1.4  -225.9752864  8.20211
-25.0  1.5  -225.987914  0.278175
-25.0  1.6  -225.983146  3.27014
-25.0  1.7  -225.9697039  11.7052
-25.0  1.8  -225.9531642  22.084
-25.0  1.9  -225.9374642  31.9359
-25.0  2.0  -225.9261124  39.0593
-25.0  2.1  -225.9222044  41.5116
-25.0  2.2  -225.9254774  39.4577
-25.0  2.3  -225.9321902  35.2454
-25.0  2.4  -225.9394323  30.7009
-25.0  2.5  -225.9459842  26.5895
-25.0  2.6  -225.9515023  23.1269
-25.0  2.7  -225.955993  20.3089
-25.0  2.8  -225.9595701  18.0642
-25.0  2.9  -225.9623805  16.3007
-25.0  3.0  -225.9645643  14.9303
      
-22.5  1.3  -225.9318754  35.4429
-22.5  1.4  -225.9756817  7.95406
-22.5  1.5  -225.9881214  0.148029
-22.5  1.6  -225.9831869  3.24448
-22.5  1.7  -225.9695997  11.7706
-22.5  1.8  -225.9529312  22.2302
-22.5  1.9  -225.9371117  32.1571
-22.5  2.0  -225.9256388  39.3565
-22.5  2.1  -225.9216077  41.886
-22.5  2.2  -225.9247928  39.8873
-22.5  2.3  -225.9314884  35.6858
-22.5  2.4  -225.9387719  31.1153
-22.5  2.5  -225.9453948  26.9594
-22.5  2.6  -225.9509915  23.4474
-22.5  2.7  -225.955557  20.5825
-22.5  2.8  -225.9592048  18.2935
-22.5  2.9  -225.9620787  16.4901
-22.5  3.0  -225.9643212  15.0829
      
-20.0  1.3  -225.9323285  35.1586
-20.0  1.4  -225.9759584  7.78043
-20.0  1.5  -225.9882334  0.0777484
-20.0  1.6  -225.983154  3.26512
-20.0  1.7  -225.9694408  11.8703
-20.0  1.8  -225.9526601  22.4003
-20.0  1.9  -225.9367357  32.393
-20.0  2.0  -225.9251539  39.6607
-20.0  2.1  -225.9210077  42.2625
-20.0  2.2  -225.9241011  40.3214
-20.0  2.3  -225.9307684  36.1376
-20.0  2.4  -225.938092  31.542
-20.0  2.5  -225.9447826  27.3435
-20.0  2.6  -225.9504577  23.7824
-20.0  2.7  -225.955098  20.8705
-20.0  2.8  -225.9588197  18.5351
-20.0  2.9  -225.9617607  16.6896
-20.0  3.0  -225.9640586  15.2477
      
-17.5  1.3  -225.9326674  34.9459
-17.5  1.4  -225.9761426  7.66484
-17.5  1.5  -225.9882748  0.0517695
-17.5  1.6  -225.9830708  3.31733
-17.5  1.7  -225.9692492  11.9905
-17.5  1.8  -225.9523724  22.5809
-17.5  1.9  -225.936356  32.6313
-17.5  2.0  -225.9246766  39.9602
-17.5  2.1  -225.9204217  42.6302
-17.5  2.2  -225.9234193  40.7492
-17.5  2.3  -225.9300466  36.5905
-17.5  2.4  -225.9373965  31.9784
-17.5  2.5  -225.9441529  27.7387
-17.5  2.6  -225.949906  24.1286
-17.5  2.7  -225.9546281  21.1654
-17.5  2.8  -225.9584215  18.785
-17.5  2.9  -225.9614278  16.8985
-17.5  3.0  -225.963784  15.42
      
-15.0  1.3  -225.9329149  34.7906
-15.0  1.4  -225.9762565  7.59337
-15.0  1.5  -225.9882672  0.0565386
-15.0  1.6  -225.9829574  3.38849
-15.0  1.7  -225.969044  12.1193
-15.0  1.8  -225.9520852  22.7611
-15.0  1.9  -225.9359899  32.861
-15.0  2.0  -225.9242243  40.2441
-15.0  2.1  -225.9198691  42.977
-15.0  2.2  -225.9227656  41.1594
-15.0  2.3  -225.9293324  37.0387
-15.0  2.4  -225.9366945  32.4189
-15.0  2.5  -225.9435117  28.141
-15.0  2.6  -225.9493407  24.4833
-15.0  2.7  -225.9541393  21.4721
-15.0  2.8  -225.9580099  19.0433
-15.0  2.9  -225.9610827  17.1151
-15.0  3.0  -225.9634972  15.5999
      
-12.5  1.3  -225.9330906  34.6804
-12.5  1.4  -225.97632  7.55352
-12.5  1.5  -225.9882291  0.0804467
-12.5  1.6  -225.9828314  3.46755
-12.5  1.7  -225.968842  12.246
-12.5  1.8  -225.9518147  22.9308
-12.5  1.9  -225.9356527  33.0726
-12.5  2.0  -225.9238126  40.5024
-12.5  2.1  -225.9193661  43.2926
-12.5  2.2  -225.9221593  41.5399
-12.5  2.3  -225.9286442  37.4705
-12.5  2.4  -225.9359928  32.8592
-12.5  2.5  -225.9428655  28.5465
-12.5  2.6  -225.9487674  24.843
-12.5  2.7  -225.953645  21.7823
-12.5  2.8  -225.9575894  19.3071
-12.5  2.9  -225.9606824  17.3663
-12.5  3.0  -225.9631208  15.8361
      
-10.0  1.3  -225.9332113  34.6046
-10.0  1.4  -225.9763492  7.5352
-10.0  1.5  -225.9881763  0.113579
-10.0  1.6  -225.9827078  3.54511
-10.0  1.7  -225.9686572  12.362
-10.0  1.8  -225.951574  23.0819
-10.0  1.9  -225.9353581  33.2575
-10.0  2.0  -225.9234562  40.7261
-10.0  2.1  -225.9189285  43.5672
-10.0  2.2  -225.9216213  41.8775
-10.0  2.3  -225.9280023  37.8733
-10.0  2.4  -225.9353163  33.2837
-10.0  2.5  -225.9422228  28.9498
-10.0  2.6  -225.9481931  25.2034
-10.0  2.7  -225.9531467  22.095
-10.0  2.8  -225.9571173  19.6034
-10.0  2.9  -225.9602991  17.6068
-10.0  3.0  -225.9627979  16.0388
      
-7.5  1.3  -225.9332906  34.5549
-7.5  1.4  -225.9763578  7.5298
-7.5  1.5  -225.9881218  0.147778
-7.5  1.6  -225.9825989  3.61345
-7.5  1.7  -225.9685012  12.4599
-7.5  1.8  -225.9513756  23.2064
-7.5  1.9  -225.9351169  33.4089
-7.5  2.0  -225.9231659  40.9082
-7.5  2.1  -225.9185724  43.7907
-7.5  2.2  -225.9211728  42.1589
-7.5  2.3  -225.9274338  38.2301
-7.5  2.4  -225.934667  33.6912
-7.5  2.5  -225.9413835  29.4765
-7.5  2.6    xxxxxxx      14.32  
-7.5   2.7  xxxxxxx      11.109
-7.5  2.8   xxxxxxxxx     8.60894
-7.5   2.9  xxxxxxxxx      6.62403
-7.5   3.0   xxxxxxxx     5.09713
      
-5.0  1.3  -225.9333395  34.5242
-5.0  1.4  -225.9763563  7.53074
-5.0  1.5  -225.9880756  0.176769
-5.0  1.6  -225.9825144  3.66648
-5.0  1.7  -225.9683832  12.5339
-5.0  1.8  -225.9512274  23.2994
-5.0  1.9  -225.9349382  33.521
-5.0  2.0  -225.9229513  41.0429
-5.0  2.1  -225.9183082  43.9565
-5.0  2.2  -225.9208342  42.3714
-5.0  2.3  -225.9269781  38.516
-5.0  2.4  -225.9340882  34.0544
-5.0  2.5  -225.9407954  29.8455
-5.0  2.6   xxxxxxxx     -3.72796
-5.0  2.7   xxxxxxxx    -7.07138
-5.0  2.8   xxxxxxxxx    -9.57887
-5.0   2.9  xxxxxxxxx     -11.4929
-5.0   3.0  xxxxxxxx     -12.9187
      
-2.5  1.3  -225.9333658  34.5077
-2.5  1.4  -225.9763523  7.53325
-2.5  1.5  -225.9880449  0.196034
-2.5  1.6  -225.9824608  3.70011
-2.5  1.7  -225.9683098  12.58
-2.5  1.8  -225.9511357  23.3569
-2.5  1.9  -225.9348284  33.5899
-2.5  2.0  -225.9228197  41.1255
-2.5  2.1  -225.9181459  44.0583
-2.5  2.2  -225.9206233  42.5037
-2.5  2.3  -225.9266821  38.7018
-2.5  2.4  -225.9336579  34.3244
-2.5  2.5  xxxxxxxxx     1.74083
-2.5  2.6  xxxxxxx       -21.1663
-2.5  2.7   xxxxxxxx    -24.628
-2.5  2.8   xxxxxxxxx    -27.1409
-2.5   2.9  xxxxxxxxx     -28.9731
-2.5 3.0    xxxxxxx     -30.2928
      
0.0  1.3  -225.9333732  34.503
0.0  1.4  -225.9763505  7.53438
0.0  1.5  -225.9880343  0.202686
0.0  1.6  -225.9824425  3.71159
0.0  1.7  -225.9682848  12.5957
0.0  1.8  -225.951105  23.3762
0.0  1.9  -225.9347914  33.6131
0.0  2.0  -225.9227754  41.1533
0.0  2.1  -225.9180911  44.0927
0.0  2.2  -225.920552  42.5485
0.0  2.3  -225.9265761  38.7683
0.0  2.4  -225.9335604  34.3856
0.0  2.5  -226.0287781  -25.3644
0.0  2.6  -226.0365835  -30.2624
0.0  2.7  -226.0421948  -33.7835
0.0  2.8  -226.0462033  -36.2989
0.0  2.9  -226.04905  -38.0852
0.0  3.0  -226.0510615  -39.3475
      
2.5  1.3  -225.9333658  34.5077
2.5  1.4  -225.9763523  7.53325
2.5  1.5  -225.9880449  0.196034
2.5  1.6  -225.9824608  3.70011
2.5  1.7  -225.9683098  12.58
2.5  1.8  -225.9511357  23.3569
2.5  1.9  -225.9348284  33.5899
2.5  2.0  -225.9228197  41.1255
2.5  2.1  -225.9181459  44.0583
2.5  2.2  -225.9206233  42.5037
2.5  2.3  -225.9266821  38.7018
2.5  2.4  -225.9336579  34.3244
2.5  2.5  xxxxxxxxx     1.74083
2.5  2.6  xxxxxxx       -21.1663
2.5  2.7   xxxxxxxx    -24.628
2.5  2.8   xxxxxxxxx    -27.1409
2.5   2.9  xxxxxxxxx     -28.9731
2.5 3.0    xxxxxxx     -30.2928
      
5.0  1.3  -225.9333395  34.5242
5.0  1.4  -225.9763563  7.53074
5.0  1.5  -225.9880756  0.176769
5.0  1.6  -225.9825144  3.66648
5.0  1.7  -225.9683832  12.5339
5.0  1.8  -225.9512274  23.2994
5.0  1.9  -225.9349382  33.521
5.0  2.0  -225.9229513  41.0429
5.0  2.1  -225.9183082  43.9565
5.0  2.2  -225.9208342  42.3714
5.0  2.3  -225.9269781  38.516
5.0  2.4  -225.9340882  34.0544
5.0  2.5  -225.9407954  29.8455
5.0  2.6   xxxxxxxx     -3.72796
5.0  2.7   xxxxxxxx    -7.07138
5.0  2.8   xxxxxxxxx    -9.57887
5.0   2.9  xxxxxxxxx     -11.4929
5.0   3.0  xxxxxxxx     -12.9187
      
7.5  1.3  -225.9332906  34.5549
7.5  1.4  -225.9763578  7.5298
7.5  1.5  -225.9881218  0.147778
7.5  1.6  -225.9825989  3.61345
7.5  1.7  -225.9685012  12.4599
7.5  1.8  -225.9513756  23.2064
7.5  1.9  -225.9351169  33.4089
7.5  2.0  -225.9231659  40.9082
7.5  2.1  -225.9185724  43.7907
7.5  2.2  -225.9211728  42.1589
7.5  2.3  -225.9274338  38.2301
7.5  2.4  -225.934667  33.6912
7.5  2.5  -225.9413835  29.4765
7.5  2.6    xxxxxxx      14.32
7.5   2.7  xxxxxxx      11.109
7.5  2.8   xxxxxxxxx     8.60894
7.5   2.9  xxxxxxxxx      6.62403
7.5   3.0   xxxxxxxx     5.09713
      
10.0  1.3  -225.9332113  34.6046
10.0  1.4  -225.9763492  7.5352
10.0  1.5  -225.9881763  0.113579
10.0  1.6  -225.9827078  3.54511
10.0  1.7  -225.9686572  12.362
10.0  1.8  -225.951574  23.0819
10.0  1.9  -225.9353581  33.2575
10.0  2.0  -225.9234562  40.7261
10.0  2.1  -225.9189285  43.5672
10.0  2.2  -225.9216213  41.8775
10.0  2.3  -225.9280023  37.8733
10.0  2.4  -225.9353163  33.2837
10.0  2.5  -225.9422228  28.9498
10.0  2.6  -225.9481931  25.2034
10.0  2.7  -225.9531467  22.095
10.0  2.8  -225.9571173  19.6034
10.0  2.9  -225.9602991  17.6068
10.0  3.0  -225.9627979  16.0388
      
12.5  1.3  -225.9330906  34.6804
12.5  1.4  -225.97632  7.55352
12.5  1.5  -225.9882291  0.0804467
12.5  1.6  -225.9828314  3.46755
12.5  1.7  -225.968842  12.246
12.5  1.8  -225.9518147  22.9308
12.5  1.9  -225.9356527  33.0726
12.5  2.0  -225.9238126  40.5024
12.5  2.1  -225.9193661  43.2926
12.5  2.2  -225.9221593  41.5399
12.5  2.3  -225.9286442  37.4705
12.5  2.4  -225.9359928  32.8592
12.5  2.5  -225.9428655  28.5465
12.5  2.6  -225.9487674  24.843
12.5  2.7  -225.953645  21.7823
12.5  2.8  -225.9575894  19.3071
12.5  2.9  -225.9606824  17.3663
12.5  3.0  -225.9631208  15.8361
      
15.0  1.3  -225.9329149  34.7906
15.0  1.4  -225.9762565  7.59337
15.0  1.5  -225.9882672  0.0565386
15.0  1.6  -225.9829574  3.38849
15.0  1.7  -225.969044  12.1193
15.0  1.8  -225.9520852  22.7611
15.0  1.9  -225.9359899  32.861
15.0  2.0  -225.9242243  40.2441
15.0  2.1  -225.9198691  42.977
15.0  2.2  -225.9227656  41.1594
15.0  2.3  -225.9293324  37.0387
15.0  2.4  -225.9366945  32.4189
15.0  2.5  -225.9435117  28.141
15.0  2.6  -225.9493407  24.4833
15.0  2.7  -225.9541393  21.4721
15.0  2.8  -225.9580099  19.0433
15.0  2.9  -225.9610827  17.1151
15.0  3.0  -225.9634972  15.5999
      
17.5  1.3  -225.9326674  34.9459
17.5  1.4  -225.9761426  7.66484
17.5  1.5  -225.9882748  0.0517695
17.5  1.6  -225.9830708  3.31733
17.5  1.7  -225.9692492  11.9905
17.5  1.8  -225.9523724  22.5809
17.5  1.9  -225.936356  32.6313
17.5  2.0  -225.9246766  39.9602
17.5  2.1  -225.9204217  42.6302
17.5  2.2  -225.9234193  40.7492
17.5  2.3  -225.9300466  36.5905
17.5  2.4  -225.9373965  31.9784
17.5  2.5  -225.9441529  27.7387
17.5  2.6  -225.949906  24.1286
17.5  2.7  -225.9546281  21.1654
17.5  2.8  -225.9584215  18.785
17.5  2.9  -225.9614278  16.8985
17.5  3.0  -225.963784  15.42
      
20.0  1.3  -225.9323285  35.1586
20.0  1.4  -225.9759584  7.78043
20.0  1.5  -225.9882334  0.0777484
20.0  1.6  -225.983154  3.26512
20.0  1.7  -225.9694408  11.8703
20.0  1.8  -225.9526601  22.4003
20.0  1.9  -225.9367357  32.393
20.0  2.0  -225.9251539  39.6607
20.0  2.1  -225.9210077  42.2625
20.0  2.2  -225.9241011  40.3214
20.0  2.3  -225.9307684  36.1376
20.0  2.4  -225.938092  31.542
20.0  2.5  -225.9447826  27.3435
20.0  2.6  -225.9504577  23.7824
20.0  2.7  -225.955098  20.8705
20.0  2.8  -225.9588197  18.5351
20.0  2.9  -225.9617607  16.6896
20.0  3.0  -225.9640586  15.2477
      
22.5  1.3  -225.9318754  35.4429
22.5  1.4  -225.9756817  7.95406
22.5  1.5  -225.9881214  0.148029
22.5  1.6  -225.9831869  3.24448
22.5  1.7  -225.9695997  11.7706
22.5  1.8  -225.9529312  22.2302
22.5  1.9  -225.9371117  32.1571
22.5  2.0  -225.9256388  39.3565
22.5  2.1  -225.9216077  41.886
22.5  2.2  -225.9247928  39.8873
22.5  2.3  -225.9314884  35.6858
22.5  2.4  -225.9387719  31.1153
22.5  2.5  -225.9453948  26.9594
22.5  2.6  -225.9509915  23.4474
22.5  2.7  -225.955557  20.5825
22.5  2.8  -225.9592048  18.2935
22.5  2.9  -225.9620787  16.4901
22.5  3.0  -225.9643212  15.0829
      
25.0  1.3  -225.931282  35.8153
25.0  1.4  -225.9752864  8.20211
25.0  1.5  -225.987914  0.278175
25.0  1.6  -225.983146  3.27014
25.0  1.7  -225.9697039  11.7052
25.0  1.8  -225.9531642  22.084
25.0  1.9  -225.9374642  31.9359
25.0  2.0  -225.9261124  39.0593
25.0  2.1  -225.9222044  41.5116
25.0  2.2  -225.9254774  39.4577
25.0  2.3  -225.9321902  35.2454
25.0  2.4  -225.9394323  30.7009
25.0  2.5  -225.9459842  26.5895
25.0  2.6  -225.9515023  23.1269
25.0  2.7  -225.955993  20.3089
25.0  2.8  -225.9595701  18.0642
25.0  2.9  -225.9623805  16.3007
25.0  3.0  -225.9645643  14.9303
      
27.5  1.3  -225.9305187  36.2943
27.5  1.4  -225.9747433  8.54291
27.5  1.5  -225.9875833  0.485692
27.5  1.6  -225.983005  3.35862
27.5  1.7  -225.9697288  11.6896
27.5  1.8  -225.9533365  21.9759
27.5  1.9  -225.9377719  31.7428
27.5  2.0  -225.9265545  38.7818
27.5  2.1  -225.9227787  41.1512
27.5  2.2  -225.9261394  39.0423
27.5  2.3  -225.9328648  34.8221
27.5  2.4  -225.9400627  30.3053
27.5  2.5  -225.9465462  26.2369
27.5  2.6  -225.9519897  22.821
27.5  2.7  -225.9564066  20.0494
27.5  2.8  -225.9599141  17.8484
27.5  2.9  -225.9626645  16.1225
27.5  3.0  -225.9647964  14.7847
      
30.0  1.3  -225.9295508  36.9016
30.0  1.4  -225.9740185  8.99773
30.0  1.5  -225.9870973  0.790662
30.0  1.6  -225.9827342  3.52855
30.0  1.7  -225.9696477  11.7405
30.0  1.8  -225.9534227  21.9218
30.0  1.9  -225.9380111  31.5927
30.0  2.0  -225.9269434  38.5378
30.0  2.1  -225.9233109  40.8172
30.0  2.2  -225.9267633  38.6508
30.0  2.3  -225.9335021  34.4222
30.0  2.4  -225.9406575  29.9321
30.0  2.5  -225.9470772  25.9037
30.0  2.6  -225.9524492  22.5327
30.0  2.7  -225.9567958  19.8051
30.0  2.8  -225.9602395  17.6442
30.0  2.9  -225.96293  15.9559
30.0  3.0  -225.965012  14.6494
      
32.5  1.3  -225.9283387  37.6622
32.5  1.4  -225.9730736  9.59067
32.5  1.5  -225.9864197  1.21586
32.5  1.6  -225.982299  3.80164
32.5  1.7  -225.9694289  11.8778
32.5  1.8  -225.9533944  21.9396
32.5  1.9  -225.9381567  31.5014
32.5  2.0  -225.9272558  38.3418
32.5  2.1  -225.9237815  40.5219
