0.0	17.12101877531247	-0.6924375623121217	25103.334192041173
0.0001	17.113937398594743	-0.6912925682706234	25103.334193416646
0.0002	17.10685605558943	-0.690147107721573	25103.334194826733
0.00030000000000000003	17.099774746261147	-0.6890011904150352	25103.334196271033
0.0004	17.092693470574346	-0.6878548260586956	25103.33419774903
0.0005	17.085612228493325	-0.6867080243178016	25103.334199260295
0.0006000000000000001	17.078531019982208	-0.6855607948151031	25103.33420080435
0.0007	17.071449845004974	-0.6844131471307962	25103.33420238075
0.0008	17.064368703525442	-0.6832650908024688	25103.33420398905
0.0009000000000000001	17.05728759550727	-0.6821166353250478	25103.334205628773
0.001	17.05020652091396	-0.6809677901507494	25103.334207299482
0.0011	17.043125479708866	-0.6798185646890302	25103.334209000725
0.0012000000000000001	17.036044471855188	-0.6786689683065408	25103.33421073205
0.0013000000000000002	17.02896349731596	-0.677519010327082	25103.33421249301
0.0014	17.021882556054074	-0.6763687000315622	25103.334214283164
0.0015	17.014801648032268	-0.6752180466579574	25103.334216102063
0.0016	17.00772077321313	-0.6740670594012723	25103.33421794926
0.0017000000000000001	17.000639931559085	-0.6729157474135051	25103.334219824323
0.0018000000000000002	16.993559123032423	-0.6717641198036118	25103.33422172681
0.0019	16.986478347595277	-0.6706121856374747	25103.334223656264
0.002	16.979397605209634	-0.6694599539378715	25103.334225612267
0.0021000000000000003	16.97231689583733	-0.6683074336844468	25103.334227594387
0.0022	16.965236219440058	-0.6671546338136856	25103.334229602195
0.0023	16.958155575979358	-0.6660015632188876	25103.33423163525
0.0024000000000000002	16.95107496541663	-0.6648482307501459	25103.334233693127
0.0025	16.94399438771313	-0.6636946452143241	25103.334235775394
0.0026000000000000003	16.936913842829963	-0.6625408153750386	25103.334237881645
0.0027	16.929833330728094	-0.6613867499526401	25103.33424001145
0.0028	16.922752851368347	-0.6602324576241986	25103.334242164357
0.0029000000000000002	16.9156724047114	-0.6590779470234894	25103.33424434
0.003	16.908591990717795	-0.6579232267409812	25103.33424653793
0.0031000000000000003	16.901511609347924	-0.656768305323826	25103.334248757747
0.0032	16.894431260562044	-0.6556131912758504	25103.334250999014
0.0033	16.88735094432028	-0.6544578930575488	25103.334253261357
0.0034000000000000002	16.8802706605826	-0.6533024190860789	25103.334255544356
0.0035	16.87319040930885	-0.6521467777352582	25103.33425784759
0.0036000000000000003	16.86611019045873	-0.6509909773355622	25103.334260170664
0.0037	16.859030003991812	-0.6498350261741251	25103.3342625132
0.0038	16.851949849867527	-0.6486789324947417	25103.33426487477
0.0039000000000000003	16.844869728045165	-0.64752270449787	25103.334267254995
0.004	16.837789638483887	-0.646366350340637	25103.334269653475
0.0041	16.83070958114272	-0.645209878136846	25103.334272069813
0.004200000000000001	16.823629555980563	-0.644053295956984	25103.33427450364
0.0043	16.816549562956173	-0.6428966118282324	25103.334276954552
0.0044	16.80946960202818	-0.6417398337344786	25103.334279422164
0.0045000000000000005	16.802389673155083	-0.640582969616329	25103.33428190611
0.0046	16.795309776295248	-0.6394260273711241	25103.33428440601
0.0047	16.788229911406916	-0.6382690148529544	25103.33428692146
0.0048000000000000004	16.781150078448192	-0.6371119398726789	25103.334289452137
0.0049	16.77407027737706	-0.6359548101979441	25103.334291997628
0.005	16.766990508151366	-0.6347976335532051	25103.334294557564
0.0051	16.75991077072884	-0.633640417619748	25103.33429713161
0.005200000000000001	16.752831065067085	-0.6324831700357141	25103.334299719376
0.0053	16.74575139112357	-0.6313258983961251	25103.3343023205
0.0054	16.738671748855644	-0.6301686102529098	25103.334304934644
0.0055000000000000005	16.731592138220535	-0.6290113131149331	25103.33430756143
0.0056	16.724512559175334	-0.6278540144480248	25103.334310200516
0.0057	16.71743301167703	-0.6266967216750118	25103.33431285155
0.0058000000000000005	16.710353495682476	-0.6255394421757501	25103.334315514196
0.0059	16.7032740111484	-0.6243821832871589	25103.334318188092
0.006	16.696194558031422	-0.6232249523032564	25103.3343208729
0.0061	16.689115136288027	-0.6220677564751959	25103.33432356829
0.006200000000000001	16.68203574587459	-0.6209106030113043	25103.33432627391
0.0063	16.674956386747365	-0.6197534990771216	25103.33432898944
0.0064	16.667877058862484	-0.6185964517954415	25103.334331714534
0.006500000000000001	16.66079776217597	-0.617439468246354	25103.334334448868
0.0066	16.65371849664372	-0.6162825554672876	25103.334337192115
0.0067	16.64663926222152	-0.6151257204530556	25103.33433994397
0.0068000000000000005	16.639560058865037	-0.613968970155901	25103.334342704093
0.006900000000000001	16.63248088652982	-0.6128123114855442	25103.334345472176
0.007	16.625401745171317	-0.6116557513092308	25103.334348247892
0.0071	16.618322634744846	-0.6104992964517825	25103.334351030928
0.007200000000000001	16.611243555205622	-0.6093429536956472	25103.33435382098
0.0073	16.604164506508745	-0.6081867297809512	25103.334356617746
0.0074	16.597085488609196	-0.607030631405553	25103.334359420922
0.007500000000000001	16.590006501461858	-0.6058746652250976	25103.334362230195
0.0076	16.582927545021494	-0.6047188378530719	25103.33436504528
0.0077	16.57584861924276	-0.6035631558608624	25103.33436786587
0.0078000000000000005	16.568769724080198	-0.6024076257778125	25103.334370691675
0.0079	16.56169085948825	-0.6012522540912819	25103.33437352241
0.008	16.554612025421246	-0.6000970472467071	25103.334376357798
0.0081	16.547533221833405	-0.5989420116476625	25103.334379197517
0.0082	16.540454448678844	-0.5977871536559228	25103.33438204132
0.0083	16.533375705911574	-0.5966324795915273	25103.334384888905
0.008400000000000001	16.52629699348549	-0.5954779957328438	25103.334387740026
0.0085	16.5192183113544	-0.5943237083166344	25103.334390594366
